id	filename	md5	size	state
579279d2-b156-4003-a0e0-e0c67cbc86b9	579279d2-b156-4003-a0e0-e0c67cbc86b9/unc.edu.32595a3b-9350-4b89-8083-3fa956787bcd.2714931.rsem.genes.results	a72fa286f42dc45d82f1a433dfc81c74	1517166	validated
57e4d3de-6418-499c-b2da-9c48c2885633	57e4d3de-6418-499c-b2da-9c48c2885633/unc.edu.4b66711b-7202-4a09-a022-1090fe7bdab5.2711642.rsem.genes.results	28dc12713e79bf489165fb82c8effae3	1530186	validated
5836d075-0d16-4657-8152-8d0134cd944a	5836d075-0d16-4657-8152-8d0134cd944a/unc.edu.edac3b0b-5a86-4748-a5d9-b6a5cd366a6b.2706377.rsem.genes.results	ad0ac66ecffbb61f395d071084c95f75	1535643	validated
586f71c1-c5ec-441d-b814-d7cc77b6ba3e	586f71c1-c5ec-441d-b814-d7cc77b6ba3e/unc.edu.ffe46d33-fdf1-4429-b06e-9e07fc0dddc2.2676284.rsem.genes.results	bfd234496cad7e8de3ed519cb205453e	1516543	validated
58780ce6-2c74-43d5-a4ac-f673fbc3e8bf	58780ce6-2c74-43d5-a4ac-f673fbc3e8bf/unc.edu.17cedebb-b60d-4f6b-9c11-f56104f5d3dd.2712522.rsem.genes.results	aad5460cf079106cc9c88aa83e81e55c	1545685	validated
594ca7aa-874f-4561-976b-f1d39218dc3c	594ca7aa-874f-4561-976b-f1d39218dc3c/unc.edu.fd887a44-2abe-477e-bb44-e6e1873f1171.2676518.rsem.genes.results	c26c25b79cc33a00da631daa543b86b1	1507081	validated
5c97852c-cec3-4418-b91e-7b600a247a46	5c97852c-cec3-4418-b91e-7b600a247a46/unc.edu.fd74b4e0-eba0-4ea7-bdca-446a39a8c00e.2675912.rsem.genes.results	345c3bb821fe4f4600c266b540b63aa9	1514085	validated
5cf6ffdc-c455-4996-b094-7b722c905734	5cf6ffdc-c455-4996-b094-7b722c905734/unc.edu.a875c423-8482-44a1-b844-de24140422d6.2705432.rsem.genes.results	175aff2ed5d8a71795a4257e676ba5df	1488232	validated
5df4bd7a-373e-4f55-b7da-4a906499cdbb	5df4bd7a-373e-4f55-b7da-4a906499cdbb/unc.edu.45374ae4-974c-4637-a6dd-0b8041330024.2714957.rsem.genes.results	bc2a5dc816b8142cffb0e9069ccd3ce6	1526132	validated
5e1519e5-d1b5-4fe7-b1eb-baad947a33b9	5e1519e5-d1b5-4fe7-b1eb-baad947a33b9/unc.edu.093e3f96-def3-4e24-87c2-b14df54b1147.2699176.rsem.genes.results	f2fab97f54dbb7fdc26661146e6c7ae7	1523919	validated
5e7698d6-8626-4480-90a3-039e9a460c13	5e7698d6-8626-4480-90a3-039e9a460c13/unc.edu.657cb939-f871-4d93-b145-44bb27bee417.2689518.rsem.genes.results	c647e2cbdb4b86ec56deb3d8c749004d	1513032	validated
5ec01f3c-c328-4723-b129-b0b9f922f68b	5ec01f3c-c328-4723-b129-b0b9f922f68b/unc.edu.e0d0c4db-7df0-4fb9-a3cf-26ddc9a2c7ae.2673262.rsem.genes.results	2e43508ee10517c4c51df516756d3b73	1526791	validated
5f21c8dd-1653-4afb-9e46-b49df1e45346	5f21c8dd-1653-4afb-9e46-b49df1e45346/unc.edu.39858642-3df7-449f-a30e-6aad70feba85.2716303.rsem.genes.results	49ff751308fd8c234ac92fcd718abb15	1520586	validated
5f9c5f57-11c7-4b6f-8f81-44fe5f4b998a	5f9c5f57-11c7-4b6f-8f81-44fe5f4b998a/unc.edu.76e1f7a0-dfe3-4aaa-8bb9-c1dc807a26f3.2687998.rsem.genes.results	2c3ce3f53442760b9e3725731c0d0679	1518516	validated
5ff80235-73e0-4a01-a79a-ccb21bb8689f	5ff80235-73e0-4a01-a79a-ccb21bb8689f/unc.edu.72c76d91-905b-4131-a116-1a990bd54797.2710037.rsem.genes.results	7b2701902e32815c47debf3472fb72e0	1524625	validated
6177b4f3-45a9-4808-abb2-d64e338d5e9f	6177b4f3-45a9-4808-abb2-d64e338d5e9f/unc.edu.d94e1449-4ed7-4b08-8f32-f6f7571fe76e.2706528.rsem.genes.results	b5ce59495a23efaa6495971df715d5b3	1528123	validated
632bb445-7938-47fb-9f2c-72a6331a497e	632bb445-7938-47fb-9f2c-72a6331a497e/unc.edu.c3df7b7c-64a2-4925-a8c0-2e4c6dc82aff.2720267.rsem.genes.results	d18262dcb65968f522ebea4db9b49b60	1515863	validated
633e18e7-88b9-409e-8197-89b231d1b9a9	633e18e7-88b9-409e-8197-89b231d1b9a9/unc.edu.a61f0dea-07ea-4e10-8cfd-3417dedc02c6.2708575.rsem.genes.results	6fa68b641889f649fd93dd347cc3bb3b	1528432	validated
63e0379b-395e-450c-9ba6-895278b71863	63e0379b-395e-450c-9ba6-895278b71863/unc.edu.ac41a416-0261-432e-a58a-4c517585e985.2682237.rsem.genes.results	55411e98f4ca774690c7b806f569b425	1503486	validated
64601601-7e04-43a6-be1f-cf860beca9b8	64601601-7e04-43a6-be1f-cf860beca9b8/unc.edu.f4b00f16-43de-4703-8d7c-4d7e9fca0920.2679010.rsem.genes.results	a09b24871cfe876c61f254ed9aa1916c	1468020	validated
64bcbe09-ea5b-4cbb-8c75-52599bc79f4b	64bcbe09-ea5b-4cbb-8c75-52599bc79f4b/unc.edu.ce54f915-18cc-49c4-b6e1-95c7273ad96f.2674783.rsem.genes.results	dcecbaba83c9c5cb7cc6e77762ac666e	1503707	validated
64bdd388-69a7-44db-a88d-6dd9a9924583	64bdd388-69a7-44db-a88d-6dd9a9924583/unc.edu.3169092a-c013-42d2-9b19-b7440b02ae5b.2711739.rsem.genes.results	1842ee5853d2928b2c8a4ad5a6b84168	1479693	validated
65ed5a29-9e64-4066-bc80-c496f78723a2	65ed5a29-9e64-4066-bc80-c496f78723a2/unc.edu.eca5305c-4b1b-4513-b05a-4a3f8a622d89.2705722.rsem.genes.results	da57f9cf419dc3422720938ac1315c1a	1537170	validated
660d0341-a242-414d-944c-a34c0d84e59a	660d0341-a242-414d-944c-a34c0d84e59a/unc.edu.a5093da8-06aa-4d19-83c4-a00449069859.2682312.rsem.genes.results	d1bbc89534a3add6de9739621cdf6681	1546055	validated
66d061f7-1c85-4ca9-be8e-0b76fdab84dd	66d061f7-1c85-4ca9-be8e-0b76fdab84dd/unc.edu.f5b280af-a502-4fcf-bc81-53f1111242be.2676382.rsem.genes.results	950ee90341c5def588300f9576690284	1532135	validated
67806b30-a7a6-43ad-b681-52017242fd45	67806b30-a7a6-43ad-b681-52017242fd45/unc.edu.dce8a7c9-5d7d-454d-aa9a-949ae0754b34.2704868.rsem.genes.results	70f589c791e170d46caecf5bc95b8f9f	1540113	validated
680f7be8-3ad2-48e6-8056-2482d687956e	680f7be8-3ad2-48e6-8056-2482d687956e/unc.edu.d7090a4a-1069-4f0f-bdf6-466baf04748d.2706596.rsem.genes.results	0a45ade0015f76bd16a11c6819dc8230	1533764	validated
686c5b90-113c-431c-aa8d-a17990f14ac3	686c5b90-113c-431c-aa8d-a17990f14ac3/unc.edu.f7ac2c1f-7120-4add-b2e3-d03e5d67e5b6.2677237.rsem.genes.results	4500057b67ffc57b677d99e671c21c84	1519006	validated
6872922b-3048-4ba4-acd1-a81105a8f76d	6872922b-3048-4ba4-acd1-a81105a8f76d/unc.edu.246c1748-9b2c-46ff-ae08-b9a21307a78a.2721235.rsem.genes.results	14dbae55e12af2edfbc2bb5dd8877876	1554345	validated
69c21bbf-d4a1-480d-a728-f9fe8587be80	69c21bbf-d4a1-480d-a728-f9fe8587be80/unc.edu.9ed6bfd4-c1c1-44ae-88d8-ff01224de6de.2682665.rsem.genes.results	d48c6372e5cc5c49566f5f137012f763	1512936	validated
6a03a5b3-d201-4cc0-9757-f1bddfd82142	6a03a5b3-d201-4cc0-9757-f1bddfd82142/unc.edu.9dc412bd-b2d9-4061-9f4a-b49d33c81fd9.2709771.rsem.genes.results	4a2d1494fe0d6fb38b13c212722404cd	1500855	validated
6adbe2ca-99c6-485d-8463-a0083132fc57	6adbe2ca-99c6-485d-8463-a0083132fc57/unc.edu.5ba853dd-0fc5-41fb-bace-7838bca8eb91.2690253.rsem.genes.results	215d6305e555042eeafccd7c40114f4a	1531430	validated
6ca307b5-b4c7-4879-a47a-a9c39faac4b9	6ca307b5-b4c7-4879-a47a-a9c39faac4b9/unc.edu.a02505c8-d495-4562-9553-55fdd30daad5.2684508.rsem.genes.results	a6237619f77727de5e88b5b54384558a	1515806	validated
6dbca8c3-eec5-4eb2-be6a-2b4937ea6627	6dbca8c3-eec5-4eb2-be6a-2b4937ea6627/unc.edu.870363c5-37a4-46ce-9378-26eb4bddac93.2721317.rsem.genes.results	af950eb5c5707a9397aee8f7907cfb1d	1523186	validated
6e35741d-f242-4ff8-b7a5-5463066a644b	6e35741d-f242-4ff8-b7a5-5463066a644b/unc.edu.e5f6423d-3dae-4fc9-ba2a-3b9cae408f7b.2704990.rsem.genes.results	9d1809742fde025a1bf28780d33884dc	1500540	validated
6e609499-7892-48cb-99fb-2de99bf8eead	6e609499-7892-48cb-99fb-2de99bf8eead/unc.edu.94333d7c-5e13-492b-961d-b6a392df5282.2709486.rsem.genes.results	340298d162907cdab2ee99e12c7086e9	1556551	validated
706f63bd-fccd-43e4-9d07-3958d5edf829	706f63bd-fccd-43e4-9d07-3958d5edf829/unc.edu.0c4e4904-10df-4f71-9881-84ab256e28aa.2699316.rsem.genes.results	5c97bde6cb7c9efea68518438e2614a1	1512794	validated
70946717-9573-45de-a261-ca0983ee817d	70946717-9573-45de-a261-ca0983ee817d/unc.edu.7250c569-720a-49e4-a53e-20abfe9073dc.2687008.rsem.genes.results	543da67d4efe67fd1aaeea9210f45c9c	1512372	validated
71973e4d-4e54-4c71-a398-d362e24335ef	71973e4d-4e54-4c71-a398-d362e24335ef/unc.edu.9f636e9d-c6ad-44bc-adef-ff41f1e26df6.2709838.rsem.genes.results	7ec77c2a79a1a80fa8238bb12f472a7d	1522364	validated
7224303f-dba8-4cb6-96ec-1c4b8881e44b	7224303f-dba8-4cb6-96ec-1c4b8881e44b/unc.edu.ad25f0c1-833a-48f5-8835-be6a288381aa.2708506.rsem.genes.results	6ebb6c33625edf1eee066879d0e40a43	1517016	validated
724806e3-6285-4ab4-978f-c60d07516d23	724806e3-6285-4ab4-978f-c60d07516d23/unc.edu.ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc.2674323.rsem.genes.results	7785eed424c79b447b310c77a2e95ab6	1523941	validated
735bd00e-5725-41ca-93d7-70a0a34f29e0	735bd00e-5725-41ca-93d7-70a0a34f29e0/unc.edu.f7c95993-e8ca-4e6d-a820-25ed2c4c3cef.2677557.rsem.genes.results	6daa61491c6f097f68931fa2e6df6533	1526360	validated
7376d5c6-1097-4e3a-875f-60c262a080d5	7376d5c6-1097-4e3a-875f-60c262a080d5/unc.edu.e8f51fdd-9448-450e-9545-d3adc93301c4.2705810.rsem.genes.results	41622725b754bf63c86ad2709d9b5479	1529437	validated
73a9685d-7e9c-4bf9-9afd-f33e0132d18b	73a9685d-7e9c-4bf9-9afd-f33e0132d18b/unc.edu.effbf8ed-f852-4a0a-bd94-d04047925f3a.2677020.rsem.genes.results	d0441c6ea0280d4bdfcfdf022d1389bf	1508496	validated
742e688f-c09b-458e-b084-7f34aa50014d	742e688f-c09b-458e-b084-7f34aa50014d/unc.edu.f34fb02c-fe1d-4f3d-a57c-4413dd6b524c.2704841.rsem.genes.results	2adb2ccc238652d6081dc3ede13fec2d	1497805	validated
747b3eed-2ac8-4bd7-9d00-756d79dab866	747b3eed-2ac8-4bd7-9d00-756d79dab866/unc.edu.3268d287-7b2f-4a81-8399-10a77e4367d7.2711468.rsem.genes.results	ebb3160fb3f3981e0177d274237b4f36	1538507	validated
753de178-931b-4d65-a095-5e3c96d9c15f	753de178-931b-4d65-a095-5e3c96d9c15f/unc.edu.143bd716-edb6-4f17-8bc8-9272beaed4f2.2715768.rsem.genes.results	f9bf6dba50d2ac12db3f8b5ed8dfb059	1506488	validated
759fc36a-5b3e-4488-924e-52ff0aeba598	759fc36a-5b3e-4488-924e-52ff0aeba598/unc.edu.4459d3f0-8ad7-4049-b438-dee31647a99e.2711170.rsem.genes.results	f120e6a1a43715efbcd63ac0ccf07c20	1513397	validated
764b2b46-3b42-4d39-8945-9823cf37d382	764b2b46-3b42-4d39-8945-9823cf37d382/unc.edu.2211f388-87e7-478f-a4e5-e6237b152b82.2711890.rsem.genes.results	704d51bf0ff3a938ad0fd55bb25689f3	1493990	validated
76f4ccc7-f4cf-43bc-bff0-14183ab7a284	76f4ccc7-f4cf-43bc-bff0-14183ab7a284/unc.edu.6d9bacc1-4832-44af-b071-d100cb4fb0c3.2687913.rsem.genes.results	fcdee026d2a0c7c31069cf2c96d30f0e	1515671	validated
76fe37f8-941c-46f8-8f6e-f7a46fc0f78d	76fe37f8-941c-46f8-8f6e-f7a46fc0f78d/unc.edu.9752af4e-f8bd-4bd3-887b-fe634b472e64.2709427.rsem.genes.results	2d555dbbd9539309e67c4a9b95bf9413	1505350	validated
77ba3483-27e7-4079-8a36-2a58f475435b	77ba3483-27e7-4079-8a36-2a58f475435b/unc.edu.0c3eb790-f5a4-4d39-982a-d5ed71cdd72f.2699011.rsem.genes.results	0db478fb777df8f3253450395b766844	1511172	validated
780ecc8c-0f2a-482c-9472-702db1be883b	780ecc8c-0f2a-482c-9472-702db1be883b/unc.edu.3c91fe9c-0d47-4667-9ed7-8d162b84f5d6.2720787.rsem.genes.results	3df2c941aad9f5e937302ec8f061a7a2	1526519	validated
7a3a3bfd-1bd0-48fd-8166-7d7523cb6e42	7a3a3bfd-1bd0-48fd-8166-7d7523cb6e42/unc.edu.c33adb71-d1f1-4ab6-a25b-81cde2df0673.2680075.rsem.genes.results	04fe99d9fbdbb0f4ff1deaf7f6116398	1528348	validated
7ad114f8-069b-40bd-b213-1b1c0d87df44	7ad114f8-069b-40bd-b213-1b1c0d87df44/unc.edu.792bfb15-4b41-466c-a90d-d601653e6d75.2688349.rsem.genes.results	69417d3d18ccaf9e6c6c204fe60aa784	1528346	validated
7b2d4c33-aaa7-4848-b06a-06a2533f8617	7b2d4c33-aaa7-4848-b06a-06a2533f8617/unc.edu.459fb55c-3922-4adf-97fb-26ccf298bc45.2710234.rsem.genes.results	ef464c840e21f4ba069205880dc00c27	1509600	validated
7c6d1286-0547-4c74-a016-fefcf40070ce	7c6d1286-0547-4c74-a016-fefcf40070ce/unc.edu.95a287ca-0f91-4d9f-838a-3e2ae35ce5fa.2684937.rsem.genes.results	331f3529cbf0ee1409dc7fbdd9c7a4e9	1514061	validated
7c82fe8a-9197-4ebf-854b-a3c16ac0a0cf	7c82fe8a-9197-4ebf-854b-a3c16ac0a0cf/unc.edu.3332b9bf-7964-49c4-a09f-6dd98e75d2f5.2715823.rsem.genes.results	95a0534e09a4cb8de02b3b8463475b33	1519615	validated
7ca3fe93-842d-42e3-acd9-836b169b4764	7ca3fe93-842d-42e3-acd9-836b169b4764/unc.edu.b4de56ac-ffa9-4b04-8fe9-6454bc030bf8.2706266.rsem.genes.results	3bb7790cbeb2e4438b8aa84bfc9bab39	1531924	validated
7f659085-3955-4296-af43-b06131742acb	7f659085-3955-4296-af43-b06131742acb/unc.edu.8f0ae435-9a50-4b38-a8a2-c6b3bc5f1249.2709822.rsem.genes.results	c6a87c0bc6e88fd6bdc6c66d90ffb0d0	1515430	validated
7f6bebcf-2a3d-4dcd-85a7-4ee771d13c53	7f6bebcf-2a3d-4dcd-85a7-4ee771d13c53/unc.edu.6d98d09b-cdec-4f71-afb3-2c53bee990c4.2688087.rsem.genes.results	0cd4100f2ffc7d9a8bc925ab71b4489d	1524227	validated
8166e8da-73c9-4870-adc4-317ce0fe305b	8166e8da-73c9-4870-adc4-317ce0fe305b/unc.edu.95510d55-e4e1-454e-ac66-bee63d3a16b2.2685001.rsem.genes.results	da9afa507089394895826bbd820258b3	1532023	validated
823dbac3-abc6-41c6-b065-19288cd8e206	823dbac3-abc6-41c6-b065-19288cd8e206/unc.edu.99ce4992-5a64-46fe-9b36-dbfeaeaead17.2709798.rsem.genes.results	7d22e993e33ca8d251418f68b8347c29	1510550	validated
8274b6bf-6a8d-4df7-a910-7a065939d53e	8274b6bf-6a8d-4df7-a910-7a065939d53e/unc.edu.1fa57e06-bcb0-4c35-b6f0-1aae4a937235.2720994.rsem.genes.results	26615a5b654da30f73121a75e012c1e2	1519475	validated
83017a6f-3166-4e8d-a333-8687f93431e9	83017a6f-3166-4e8d-a333-8687f93431e9/unc.edu.5bc4773a-d216-4161-a147-e865fdc3d247.2692265.rsem.genes.results	bccfb4b602d11b0a0e52e8b130e1039c	1539070	validated
83317a5e-085b-4960-a9fb-0b1ca68b1b12	83317a5e-085b-4960-a9fb-0b1ca68b1b12/unc.edu.e864806c-c8ab-432c-a7ac-09b45723f97f.2673553.rsem.genes.results	9d31330ef83d24111a1a04d1eb7e55e7	1527918	validated
8347ebb3-0863-4b1e-9f7e-7cc7d5caea62	8347ebb3-0863-4b1e-9f7e-7cc7d5caea62/unc.edu.f1b2ce57-a8f8-487c-a84b-86c8f40d67af.2677043.rsem.genes.results	987c2c04d35e7f290c6073439a10acfd	1508743	validated
835678bf-25c6-4164-a39b-17693c07af74	835678bf-25c6-4164-a39b-17693c07af74/unc.edu.1c166f23-002d-4b03-95ef-6c6f96a309c8.2720214.rsem.genes.results	e14d64c151001338c8cf53f13185b383	1538857	validated
83a96bc2-209a-43be-8471-b5bc2aee33a4	83a96bc2-209a-43be-8471-b5bc2aee33a4/unc.edu.87fac2a9-2525-44a8-9872-ac12f6218b9d.2710963.rsem.genes.results	ca2bd2878f7dea9e2e2e42f186dee370	1526487	validated
83b3804f-008a-44aa-83d1-f540f480011a	83b3804f-008a-44aa-83d1-f540f480011a/unc.edu.63ebcede-24eb-4e4b-9271-c9b45fc792f0.2711288.rsem.genes.results	fd16c925bc66f1b30df1d52a48b9a05a	1527077	validated
83bb02b0-7fcb-4a56-b257-4377bb6a2fef	83bb02b0-7fcb-4a56-b257-4377bb6a2fef/unc.edu.ad536f6e-ce59-43db-81ec-447c097b89a5.2679696.rsem.genes.results	8005b5c08217aad0ecd4c7a3ad6b4c15	1513622	validated
84736a7f-3592-4a11-a88a-f62db625723d	84736a7f-3592-4a11-a88a-f62db625723d/unc.edu.68c2180e-9f19-4233-ae52-80c172897744.2710878.rsem.genes.results	a6ddf508472b78541f0054114c0b65a4	1506873	validated
84eb4c35-540a-4228-b614-0be3cb527614	84eb4c35-540a-4228-b614-0be3cb527614/unc.edu.b5fba056-5a5d-4ef8-9319-847f9038f1ec.2685353.rsem.genes.results	280b6b86cf606463ec4637a6b01c6035	1520695	validated
851717bb-e8ce-4cb3-8e39-49927ea432c4	851717bb-e8ce-4cb3-8e39-49927ea432c4/unc.edu.9105e291-f07b-438e-a01a-4427db480b92.2684598.rsem.genes.results	328557286f6de72441805bdd89e23845	1530144	validated
8529c3ef-c8fe-4685-8545-3d91f6565236	8529c3ef-c8fe-4685-8545-3d91f6565236/unc.edu.6cb7e4f2-eec6-4c49-849e-85e2937cc1f8.2690070.rsem.genes.results	c14dba61b44fbe935165a79cadf48e7c	1534832	validated
8640ee0b-0648-42fa-ad5b-1cb29b03298c	8640ee0b-0648-42fa-ad5b-1cb29b03298c/unc.edu.4bb567e7-d287-4180-91dc-99212882f309.2693564.rsem.genes.results	49594b2c74025c32dc8de3375afa3c53	1513465	validated
86ea5ca8-eca1-45c9-8dae-3e8427d6eb30	86ea5ca8-eca1-45c9-8dae-3e8427d6eb30/unc.edu.53fb4f5f-0879-40fa-ac3a-e68d40a4592a.2721180.rsem.genes.results	2aef194d59947893af559b0bbfc805b4	1518836	validated
8771ff28-114d-4b16-8060-0ed19b986d21	8771ff28-114d-4b16-8060-0ed19b986d21/unc.edu.78f7f4e5-2e95-4e84-9a0e-e4d7d3ba3102.2687888.rsem.genes.results	ddbf57df5f9e313e19ed61036af014ef	1531561	validated
8793ebef-bd79-4fcf-bf9d-725444370d73	8793ebef-bd79-4fcf-bf9d-725444370d73/unc.edu.8b425d92-11e6-4dce-914e-5a2f00603719.2685279.rsem.genes.results	1038d4f62086ef893197b93803cf2bee	1527024	validated
87db6b24-5646-45fe-b88a-84ee7f75b61b	87db6b24-5646-45fe-b88a-84ee7f75b61b/unc.edu.34a9ec17-8573-41f4-ad87-c883aac148d8.2714969.rsem.genes.results	fbf9fd7353e641c1547ecf7aa5a6d1ac	1514387	validated
88a6413e-d1a9-4f5a-9640-5f70030da752	88a6413e-d1a9-4f5a-9640-5f70030da752/unc.edu.7f8526f4-c8d1-4fd0-8cc6-6c62e49e7669.2709860.rsem.genes.results	0570ae7b4d5201deac68be1e9293ccd4	1522948	validated
88dca2eb-808a-46f5-8642-3cd26b249ebb	88dca2eb-808a-46f5-8642-3cd26b249ebb/unc.edu.ee624175-3626-49a0-a755-38049d520fcf.2705488.rsem.genes.results	7ab7d605dc18d3aa00450b649f7dcb90	1520355	validated
8a0f5e93-7165-4e69-85ea-54b4b058f95d	8a0f5e93-7165-4e69-85ea-54b4b058f95d/unc.edu.a7a47e7e-3a7e-4378-a81a-1730367048a9.2687146.rsem.genes.results	ec4bfdc51c588035998dd0d04e02c169	1515998	validated
8a304592-48a7-4435-ad58-c52bb548162c	8a304592-48a7-4435-ad58-c52bb548162c/unc.edu.3d71fcea-73ce-4334-83b5-81cccccf45f7.2694484.rsem.genes.results	a3a822086de861b3a0ec91f6605bbcdf	1501045	validated
8b06ed57-853c-4385-8116-9aed3ae2064a	8b06ed57-853c-4385-8116-9aed3ae2064a/unc.edu.149e8ec6-86f6-4464-9048-13e2d2465a3b.2697123.rsem.genes.results	d19fcbec80579d1b2adb432556605a96	1494753	validated
8c2d3b1c-f479-4a7c-bece-2d21527841de	8c2d3b1c-f479-4a7c-bece-2d21527841de/unc.edu.316ebfc2-44ff-4b64-a3d9-b3eaa3043da9.2696839.rsem.genes.results	51cff9d7f2eaa490440050fd681ec175	1518161	validated
8ce8adaa-3772-4ad8-adf0-2318b804a33b	8ce8adaa-3772-4ad8-adf0-2318b804a33b/unc.edu.21db6663-def9-49c6-9184-4479aad5d6f1.2696663.rsem.genes.results	7ddbae363a7b11eed72d21586eb67ce5	1511751	validated
8d523a0a-361a-4a5f-9e73-789424c7c9d4	8d523a0a-361a-4a5f-9e73-789424c7c9d4/unc.edu.6a3488f6-b364-426c-bb80-77acc0da4ff8.2716835.rsem.genes.results	1c29bcf5872ca0a76ade32b1aa5114bc	1535745	validated
8d5d7c9e-8b38-4a05-886b-e34a25d60131	8d5d7c9e-8b38-4a05-886b-e34a25d60131/unc.edu.fba4eaa9-3fb9-4673-a71a-1a1440afbc15.2705615.rsem.genes.results	c9b705f69df27b72595e2ddf78351983	1516615	validated
8ec74fb5-1b1f-476d-ae2c-cd0addba1b6d	8ec74fb5-1b1f-476d-ae2c-cd0addba1b6d/unc.edu.14fd82b2-a288-403b-8608-c1d99f602c6f.2716376.rsem.genes.results	3d67395160547c68ef365dc9e8a42198	1530100	validated
8f60182e-917c-472d-9597-b138d6cec48f	8f60182e-917c-472d-9597-b138d6cec48f/unc.edu.05a438e3-f71c-477a-9904-dd21fe804eaa.2700636.rsem.genes.results	5ea5c52e056b4b06077cd510107bcf00	1515533	validated
9042dfa1-3099-4adb-9410-8729b19feb38	9042dfa1-3099-4adb-9410-8729b19feb38/unc.edu.20c9c8f7-0970-4a25-80ab-c3f9b8fe9e33.2714889.rsem.genes.results	b30a6dd578bab98288344fa30af1cea6	1511033	validated
90986700-eb0c-494e-954e-1d9bffcda30f	90986700-eb0c-494e-954e-1d9bffcda30f/unc.edu.484434a5-5522-43ec-a43d-46b426d89dc4.2693938.rsem.genes.results	c30194e4f7359d087ca0ea436c43b62b	1521214	validated
90dfd91a-a37d-44ee-8d08-5ea4fcf1add4	90dfd91a-a37d-44ee-8d08-5ea4fcf1add4/unc.edu.2cbfabaa-4b8b-40ef-ac3a-5829c14665f3.2696072.rsem.genes.results	73bcbbba1117d5b7ff7aebb0fb39a49f	1525907	validated
9130ee48-4b98-45ae-b099-dfa0c54375fa	9130ee48-4b98-45ae-b099-dfa0c54375fa/unc.edu.3e79b374-e1ac-457b-9266-f0d4d7b481e2.2714825.rsem.genes.results	8aa544e362b84609e8bf108477df58c6	1520126	validated
91361364-106a-499e-8e1d-a78bc6566334	91361364-106a-499e-8e1d-a78bc6566334/unc.edu.e80aa591-ed43-4486-a7cd-0ea654f10983.2674657.rsem.genes.results	fbaa62bb978329b666456f5ffe530b98	1507395	validated
917516dd-40b6-427d-9fc5-c487fae7d25e	917516dd-40b6-427d-9fc5-c487fae7d25e/unc.edu.1e5dc398-27b8-44f9-8e61-5a752d3712de.2720899.rsem.genes.results	3a3a8d6431f355c82d1ed5d952979e71	1534071	validated
91a4f097-eef4-491a-b42f-56d6df69bdd9	91a4f097-eef4-491a-b42f-56d6df69bdd9/unc.edu.375ed9af-0ab5-43d6-937f-37391797d0da.2711910.rsem.genes.results	b39507278383e73643379127368de514	1519632	validated
927b285a-cc5c-4ebd-a20f-04fae93bcee1	927b285a-cc5c-4ebd-a20f-04fae93bcee1/unc.edu.cc78d874-8484-4a14-9139-b65a1627d41d.2677950.rsem.genes.results	4520f274213a12be64494c6b8eb0dff1	1517745	validated
938468d9-1f1d-4ee4-a365-2fdeceb0e7bd	938468d9-1f1d-4ee4-a365-2fdeceb0e7bd/unc.edu.ac704df7-3391-49b0-89b3-4647a1b90a84.2680924.rsem.genes.results	8e467a8e467ec1c95a570eaff89d03c4	1530128	validated
93e6f295-9d39-409c-91c8-8d9e54d0af52	93e6f295-9d39-409c-91c8-8d9e54d0af52/unc.edu.61295c91-aa67-4a4d-b1a3-17d91cf60896.2710679.rsem.genes.results	d565f73f0813a96e31ab4baf914efcf1	1539642	validated
9427d15b-84ba-4680-952d-7360642b0c4a	9427d15b-84ba-4680-952d-7360642b0c4a/unc.edu.213f5340-bdfd-425b-9b8f-c0b13831f669.2720440.rsem.genes.results	25900dd6d2fc0e2fe3fb5fa65049e85c	1513134	validated
96289a28-839b-48c1-8513-505c092429ab	96289a28-839b-48c1-8513-505c092429ab/unc.edu.cda04e7d-369e-4700-b7ad-6c3ee9d0e08f.2706240.rsem.genes.results	cdf85e3581b67b10515f7366ffb2b566	1528629	validated
971193d2-1748-43c0-9f81-1d42ce67851b	971193d2-1748-43c0-9f81-1d42ce67851b/unc.edu.9735310e-1e17-470d-adc8-7423c374eb26.2685144.rsem.genes.results	abbd16ab545ac4bf91229425c91591ae	1524836	validated
97ddddfc-4a30-4441-b3a0-c5abf6814564	97ddddfc-4a30-4441-b3a0-c5abf6814564/unc.edu.8cecfeb2-2a36-42b1-a075-0f602a005533.2684445.rsem.genes.results	3046d5aeabefa595698f97e42f25cfa3	1514709	validated
97e7a006-fb91-4026-93da-0c69930f6e60	97e7a006-fb91-4026-93da-0c69930f6e60/unc.edu.c0bc08c4-a9ed-4b0e-a830-f777581eced7.2679994.rsem.genes.results	f89407c4d5ba7d82d23aa50850b6c1ca	1537560	validated
9c526dbc-18c0-4213-a397-3c37bc213370	9c526dbc-18c0-4213-a397-3c37bc213370/unc.edu.3ee4dab2-2b48-4339-ae90-aaafb547e789.2694954.rsem.genes.results	7ab9f59d1d0939bc18fe512bb41c129d	1539601	validated
9c8df7a3-d11b-44e3-8b13-1aed5a186e4f	9c8df7a3-d11b-44e3-8b13-1aed5a186e4f/unc.edu.e2901a72-4d42-4670-96d9-1c25e5d29c67.2705450.rsem.genes.results	969975ba498b3688cd6d3e626e92368d	1527202	validated
